Earth
17-09-1977,9.223678963481545E07,7.575455780012711E08,-1.313643497406461E01,2.189794014622104E00
18-09-1977,9.110169675608929E07,7.577340002942239E08,-1.313973653957004E01,2.171083529969213E00
19-09-1977,8.996636358670363E07,7.579206577259929E08,-1.314068988447651E01,2.150764780722659E00
20-09-1977,8.883084535401192E07,7.581056687869101E08,-1.314427751368805E01,2.130698391245557E00
Saturn
21-08-1977,-1.067068545127577E09,8.642788458299809E08,-6.612087213248478E00,-7.533009474180394E00
22-08-1977,-1.067639612592811E09,8.636278443759413E08,-6.607110127561695E00,-7.536461399462547E00
23-08-1977,-1.068210258214368E09,8.629765433681371E08,-6.602272608880162E00,-7.539951700660287E00
24-08-1977,-1.068780488371618E09,8.623249452075346E08,-6.597557729465574E00,-7.543325963635926E00
25-08-1977,-1.069350322341056E09,8.616730529404355E08,-6.593051355789384E00,-7.546784100500700E00
26-08-1977,-1.069919771598521E09,8.610208602268473E08,-6.588680125305956E00,-7.550282777984581E00
27-08-1977,-1.070488850559843E09,8.603683588161649E08,-6.584453118323571E00,-7.553951803660977E00
28-08-1977,-1.071057565144002E09,8.597155316923684E08,-6.580232291537839E00,-7.557825876058784E00
29-08-1977,-1.071625908882991E09,8.590623617751710E08,-6.575847993733790E00,-7.561839684977295E00
30-08-1977,-1.072193873701126E09,8.584088448259096E08,-6.571489726036623E00,-7.565911907053765E00
31-08-1977,-1.072761455831521E09,8.577549661819048E08,-6.566940797184433E00,-7.570178909315370E00
01-09-1977,-1.073328635371196E09,8.571007177286015E08,-6.562187951822629E00,-7.574470327647103E00
02-09-1977,-1.073895393916460E09,8.564460974158312E08,-6.557175249248046E00,-7.578756919439433E00
03-09-1977,-1.074461710491921E09,8.557911129217782E08,-6.551970324245511E00,-7.582900156658511E00
04-09-1977,-1.075027571131683E09,8.551357807151536E08,-6.546678478628921E00,-7.586781110709984E00
05-09-1977,-1.075592980165280E09,8.544801191238763E08,-6.541480412587013E00,-7.590568168145934E00
06-09-1977,-1.076157936345328E09,8.538241357429296E08,-6.536217758721965E00,-7.594181559527605E00
07-09-1977,-1.076722445225586E09,8.531678499116418E08,-6.531144104924882E00,-7.597611698382886E00
08-09-1977,-1.077286522488546E09,8.525112716558149E08,-6.526245674529875E00,-7.600943033233364E00
09-09-1977,-1.077850186753142E09,8.518544057883056E08,-6.521559499289660E00,-7.604284645493822E00
10-09-1977,-1.078413454815702E09,8.511972503295287E08,-6.517091431021450E00,-7.607675664810550E00
11-09-1977,-1.078976341129299E09,8.505397931737993E08,-6.512667082434263E00,-7.611253923046510E00
12-09-1977,-1.079538844948665E09,8.498820269851747E08,-6.508301383704826E00,-7.614821095676114E00
13-09-1977,-1.080100979187647E09,8.492239448767787E08,-6.504054555202785E00,-7.618595992102083E00
14-09-1977,-1.080662744568409E09,8.485655287525663E08,-6.499763026711597E00,-7.622556405560449E00
15-09-1977,-1.081224132769858E09,8.479067625069394E08,-6.495308436809913E00,-7.626674906312459E00
16-09-1977,-1.081785129655677E09,8.472476365687222E08,-6.490697725150471E00,-7.630892725526602E00
17-09-1977,-1.082345716078288E09,8.465881436542547E08,-6.485799145036890E00,-7.635117979053732E00
18-09-1977,-1.082905875423913E09,8.459282914138565E08,-6.480841376775280E00,-7.639259473425025E00
19-09-1977,-1.083465597238217E09,8.452680796448855E08,-6.475639732337924E00,-7.643390843310397E00
20-09-1977,-1.084024861930645E09,8.446075196650331E08,-6.470285663598871E00,-7.647311456975386E00
